trade_id,entry_time,exit_time,symbol,direction,entry_price,exit_price,lots,sl_price,tp_price,entry_spread,exit_spread,pnl_cash,pnl_pct,exit_reason,duration_seconds,equity_after
99,2026-08-22 00:32:07.015000+00:00,2026-08-22 03:32:07.085000+00:00,BTCUSD.x,BUY,78154.04000000001,77936.2,0.01,77567.15060000001,79327.81880000001,68.32000000000698,67.57000000000698,-2.1784000000001105,-0.02148476545322177,TIME_BARRIER,10800.07,10139.277548749998
100,2026-08-22 03:42:11.285000+00:00,2026-08-22 06:42:11.362000+00:00,BTCUSD.x,BUY,77838.39,78567.4,0.01,77255.393325,79004.38335,67.08000000000175,66.94000000000233,7.290099999999947,0.07184794161302466,TIME_BARRIER,10800.077,10146.567648749999
101,2026-08-22 06:42:11.362000+00:00,2026-08-22 08:09:10.727000+00:00,BTCUSD.x,BUY,78634.36,78044.897975,0.01,78044.917975,79813.24405,66.94000000000233,65.86999999999534,-5.894620250000007,-0.0581284914071619,STOP_LOSS,5219.365,10140.6730285
102,2026-08-22 08:09:26.801000+00:00,2026-08-22 08:10:58.290000+00:00,BTCUSD.x,SELL,77930.8,76763.77885,0.01,78514.310575,76763.77885,70.47999999999593,83.42999999999302,11.670211500000006,0.11495091550903873,TAKE_PROFIT,91.489,10152.34324
103,2026-08-22 08:11:59.213000+00:00,2026-08-22 11:11:59.610000+00:00,BTCUSD.x,SELL,77013.68,77405.6,0.01,77728.94075211033,75583.15849577931,65.90000000000873,66.3700000000099,-3.9192000000001284,-0.03861880410744177,TIME_BARRIER,10800.397,10148.42404
104,2026-08-22 11:14:23.117000+00:00,2026-08-22 12:47:39.922000+00:00,BTCUSD.x,BUY,77425.27,76844.893625,0.01,76844.913625,78585.98275000001,65.36000000000058,67.04000000000815,-5.803763750000071,-0.057221542283212426,STOP_LOSS,5596.805,10142.62027625
105,2026-08-22 12:48:03.631000+00:00,2026-08-22 15:48:03.820000+00:00,BTCUSD.x,BUY,76973.72,77325.76,0.01,76396.753925,78127.65215,65.19999999999709,66.61000000000058,3.520399999999936,0.034696936621827636,TIME_BARRIER,10800.189,10146.14067625
106,2026-08-22 15:51:22.217000+00:00,2026-08-22 18:51:22.270000+00:00,BTCUSD.x,BUY,77299.74,76945.94,0.01,76720.56360000001,78458.0928,68.33000000000175,66.7899999999936,-3.538000000000029,-0.03488256528360949,TIME_BARRIER,10800.053,10142.602676249999
107,2026-08-22 18:52:08.704000+00:00,2026-08-22 21:52:08.905000+00:00,BTCUSD.x,BUY,76996.27,77141.56,0.01,76419.210925,78150.38815,67.0399999999936,66.05000000000291,1.452899999999936,0.014322673895848629,TIME_BARRIER,10800.201,10144.055576249999
108,2026-08-22 22:00:23.760000+00:00,2026-08-23 01:00:23.860000+00:00,BTCUSD.x,SELL,77234.09999999999,76945.95,0.01,77813.271675,76075.75665,65.66000000000349,68.6299999999901,2.8814999999999418,0.02839773202836158,TIME_BARRIER,10800.1,10146.937076249998
109,2026-08-23 01:01:13.368000+00:00,2026-08-23 04:01:13.911000+00:00,BTCUSD.x,BUY,76931.78,77245.29,0.01,76355.49094999999,78084.3581,66.22999999999593,65.6700000000128,3.1350999999999476,0.03088746508951652,TIME_BARRIER,10800.543,10150.072176249998
110,2026-08-23 04:01:40.260000+00:00,2026-08-23 07:01:40.412000+00:00,BTCUSD.x,SELL,77239.18,76971.81,0.01,77818.45855,76080.62289999999,68.72000000000116,65.45999999999185,2.6736999999999536,0.026334747590348505,TIME_BARRIER,10800.152,10152.745876249997
111,2026-08-23 07:03:31.081000+00:00,2026-08-23 08:17:34.166000+00:00,BTCUSD.x,SELL,76866.62,75713.6075,0.01,77443.12625,75713.6075,66.02999999999884,65.39999999999418,11.530124999999972,0.11343774016547763,TAKE_PROFIT,4443.085,10164.276001249997
112,2026-08-23 08:27:18.588000+00:00,2026-08-23 11:27:18.680000+00:00,BTCUSD.x,SELL,76260.69,76263.7,0.01,76832.50275,75117.06450000001,68.38999999999942,65.44999999999709,-0.030099999999947613,-0.0002961360861630268,TIME_BARRIER,10800.092,10164.245901249997
113,2026-08-23 11:43:16.109000+00:00,2026-08-23 14:20:05.427000+00:00,BTCUSD.x,SELL,76510.31999999999,77084.039825,0.01,77084.019825,75362.92034999999,65.79000000000815,70.86000000000058,-5.737198250000074,-0.05647677644166189,STOP_LOSS,9409.318,10158.508702999996
114,2026-08-23 14:28:20.553000+00:00,2026-08-23 17:28:20.712000+00:00,BTCUSD.x,BUY,77192.37000000001,77439.0,0.01,76613.91690000001,78349.27620000001,66.2100000000064,68.91999999999825,2.466299999999901,0.02427227701349264,TIME_BARRIER,10800.159,10160.975002999996
115,2026-08-23 17:56:21.719000+00:00,2026-08-23 20:56:21.812000+00:00,BTCUSD.x,SELL,77181.61,77210.64,0.01,77760.09625,76024.6375,67.23999999999069,66.66999999999825,-0.29029999999998835,-0.0028570909194168357,TIME_BARRIER,10800.093,10160.684702999995
116,2026-08-23 21:05:26.976000+00:00,2026-08-24 00:05:27.570000+00:00,BTCUSD.x,BUY,77166.0,77591.67,0.01,76587.725775,78322.54845,69.22000000000116,68.55000000000291,4.256699999999983,0.04187628665270708,TIME_BARRIER,10800.594,10164.941402999995
117,2026-08-24 00:06:16.795000+00:00,2026-08-24 03:06:16.894000+00:00,BTCUSD.x,BUY,77647.78,77511.02,0.01,77065.675,78811.99,66.89999999999418,66.55000000000291,-1.3675999999999477,-0.013455896779106101,TIME_BARRIER,10800.099,10163.573802999996
118,2026-08-24 03:06:40.165000+00:00,2026-08-24 06:06:40.175000+00:00,BTCUSD.x,SELL,77498.15,77333.25,0.01,78079.0541,76336.3418,67.18000000000757,66.11999999999534,1.6489999999999418,0.016221975966068183,TIME_BARRIER,10800.01,10165.222802999995
119,2026-08-24 06:09:10.857000+00:00,2026-08-24 09:09:10.858000+00:00,BTCUSD.x,SELL,77206.98999999999,77223.3,0.01,77786.43519999999,76048.09959999999,65.70000000001164,65.2100000000064,-0.16310000000012223,-0.0016045159080766327,TIME_BARRIER,10800.001,10165.059702999995
120,2026-08-24 09:15:10.272000+00:00,2026-08-24 11:25:19.797000+00:00,BTCUSD.x,BUY,77450.62000000001,76870.43435000001,0.01,76870.45435000001,78610.95130000002,66.47000000000116,66.75,-5.801856499999994,-0.057109058433818714,STOP_LOSS,7809.525,10159.257846499995
121,2026-08-24 11:26:00.326000+00:00,2026-08-24 12:31:56.550000+00:00,BTCUSD.x,SELL,76893.33,77469.785375,0.01,77469.765375,75740.45925,66.48999999999069,66.2899999999936,-5.76455375000005,-0.05677409324844065,STOP_LOSS,3956.224,10153.493292749996
122,2026-08-24 12:40:32.455000+00:00,2026-08-24 13:32:42.603000+00:00,BTCUSD.x,SELL,77425.18,78005.793075,0.01,78005.77307499999,76263.99385,65.27000000000407,65.74000000000524,-5.806130750000011,-0.0572162962585426,STOP_LOSS,3130.148,10147.687161999997
123,2026-08-24 13:36:00.771000+00:00,2026-08-24 15:51:19.663000+00:00,BTCUSD.x,BUY,77967.77,79135.9943,0.01,77383.65785,79135.9943,65.52999999999884,68.0,11.682243000000017,0.11498984370280432,TAKE_PROFIT,8118.892,10159.369404999996
124,2026-08-24 15:56:08.136000+00:00,2026-08-24 16:46:02.587000+00:00,BTCUSD.x,SELL,79139.19,77951.2401,0.01,79733.16495,77951.2401,68.26999999998952,66.80000000000291,11.879499000000068,0.11679489030426025,TAKE_PROFIT,2994.451,10171.248903999996
125,2026-08-24 16:53:02.522000+00:00,2026-08-24 17:01:01.819000+00:00,BTCUSD.x,SELL,78116.05,78702.39397500001,0.01,78702.37397500001,76943.40205,66.59999999999127,65.39999999999418,-5.863439750000107,-0.057680446753552723,STOP_LOSS,479.297,10165.385464249995
126,2026-08-24 17:04:03.443000+00:00,2026-08-24 18:23:30.491000+00:00,BTCUSD.x,BUY,78665.2,79845.0724,0.01,78075.2638,79845.0724,67.83999999999651,66.02000000000407,11.798724000000075,0.11593308897388549,TAKE_PROFIT,4767.048,10177.184188249996
127,2026-08-24 18:29:07.063000+00:00,2026-08-24 20:02:13.567000+00:00,BTCUSD.x,SELL,79914.54,78717.10949999999,0.01,80513.25524999999,78717.10949999999,67.99000000000524,71.67999999999302,11.974305000000022,0.11752005828481941,TAKE_PROFIT,5586.504,10189.158493249995
128,2026-08-24 20:02:21.381000+00:00,2026-08-24 20:09:15.640000+00:00,BTCUSD.x,SELL,78568.51,79158.057,0.01,79158.037,77389.45599999999,68.50999999999476,69.44999999999709,-5.895470000000059,-0.05789372214524727,STOP_LOSS,414.259,10183.263023249996
129,2026-08-24 20:26:05.176000+00:00,2026-08-24 22:12:30.162000+00:00,BTCUSD.x,SELL,78505.89,79095.71075,0.01,79095.69075,77326.2885,67.91999999999825,66.1200000000099,-5.89820749999999,-0.05795417189793777,STOP_LOSS,6384.986,10177.364815749996
130,2026-08-24 22:14:19.400000+00:00,2026-08-25 01:14:19.603000+00:00,BTCUSD.x,SELL,78969.45999999999,78864.65,0.01,79561.64229999999,77785.09539999999,66.19999999999709,66.63999999999942,1.0480999999999767,0.010297283168559167,TIME_BARRIER,10800.203,10178.412915749996
131,2026-08-25 01:14:44.343000+00:00,2026-08-25 03:45:28.434000+00:00,BTCUSD.x,SELL,78805.15999999999,79396.224175,0.01,79396.20417499999,77623.07164999998,66.99000000000524,65.5,-5.910641750000068,-0.058104108416934336,STOP_LOSS,9044.091,10172.502273999995
132,2026-08-25 03:58:20.590000+00:00,2026-08-25 05:17:52.601000+00:00,BTCUSD.x,SELL,79667.15999999999,80265.07775,0.01,80265.05774999999,78471.3645,65.91000000000349,85.01000000000931,-5.979177500000078,-0.05881241249585628,STOP_LOSS,4772.011,10166.523096499996
133,2026-08-25 05:22:01.339000+00:00,2026-08-25 07:07:04.715000+00:00,BTCUSD.x,BUY,80810.79000000001,80205.9271,0.01,80205.9471,82020.47580000001,65.48000000001048,84.3700000000099,-6.048629000000074,-0.059530969930072085,STOP_LOSS,6303.376,10160.474467499995
134,2026-08-25 07:07:23.371000+00:00,2026-08-25 08:53:46.786000+00:00,BTCUSD.x,BUY,80345.67,80682.35,0.01,79743.15075,81550.7085,65.54999999998836,66.92999999999302,3.366800000000076,0.033125271355484376,END_OF_DATA,6383.415,10163.841267499995
